1499,2329,1510,2318,1519,2327,1508,2336,0.44632033
1436,2329,1447,2318,1456,2327,1445,2336,0.45078436
1427,2329,1438,2318,1447,2327,1436,2336,0.50408924
1418,2329,1429,2318,1438,2327,1427,2336,0.49651745
1409,2329,1420,2318,1429,2327,1418,2336,0.48163405
1400,2329,1411,2318,1420,2327,1409,2336,0.48476693
1391,2329,1402,2318,1411,2327,1400,2336,0.48688364
1382,2329,1393,2318,1402,2327,1391,2336,0.49476954
1373,2329,1384,2318,1393,2327,1382,2336,0.49352026
1364,2329,1375,2318,1384,2327,1373,2336,0.48406807
1355,2329,1366,2318,1375,2327,1364,2336,0.5015911
1346,2329,1357,2318,1366,2327,1355,2336,0.49975267
1328,2329,1339,2318,1348,2327,1337,2336,0.4798318
1319,2329,1330,2318,1339,2327,1328,2336,0.4780137
1310,2329,1321,2318,1330,2327,1319,2336,0.47544977
1301,2329,1312,2318,1321,2327,1310,2336,0.47058633
1274,2329,1285,2318,1294,2327,1283,2336,0.4727667
1265,2329,1276,2318,1285,2327,1274,2336,0.46977586
1256,2329,1267,2318,1276,2327,1265,2336,0.46515095
1247,2329,1258,2318,1267,2327,1256,2336,0.46258393
1238,2329,1249,2318,1258,2327,1247,2336,0.45420858
1229,2329,1241,2318,1249,2327,1238,2336,0.4586791
1220,2329,1232,2318,1241,2327,1229,2336,0.45825556
1211,2329,1223,2318,1232,2327,1220,2336,0.44933406
1202,2329,1214,2318,1223,2327,1211,2336,0.4579556
1193,2329,1205,2318,1214,2327,1202,2336,0.46208364
1184,2329,1196,2318,1205,2327,1193,2336,0.45921794
1166,2329,1178,2318,1187,2327,1175,2336,0.46042717
1157,2329,1169,2318,1178,2327,1166,2336,0.46060494
1148,2329,1160,2318,1169,2327,1157,2336,0.4595488
1094,2329,1106,2318,1115,2327,1103,2336,0.46595415
1076,2329,1088,2318,1097,2327,1085,2336,0.46615186
1067,2329,1079,2318,1088,2327,1076,2336,0.475564
1058,2329,1070,2318,1079,2327,1067,2336,0.47295895
1049,2329,1061,2318,1070,2327,1058,2336,0.45852423
996,2329,1007,2318,1016,2327,1005,2336,0.4671129
933,2329,944,2318,953,2327,942,2336,0.47228217
924,2329,935,2318,944,2327,933,2336,0.4678928
915,2329,926,2318,935,2327,924,2336,0.46544734
906,2329,917,2318,926,2327,915,2336,0.4537105
897,2329,908,2318,917,2327,906,2336,0.45569476
888,2329,899,2318,908,2327,897,2336,0.45662746
879,2329,890,2318,899,2327,888,2336,0.45950598
870,2329,881,2318,890,2327,879,2336,0.46627086
861,2329,872,2318,881,2327,870,2336,0.4771573
852,2329,863,2318,872,2327,861,2336,0.4674607
843,2329,854,2318,863,2327,852,2336,0.48477754
834,2329,845,2318,854,2327,843,2336,0.477675
825,2329,836,2318,845,2327,834,2336,0.48367035
816,2329,827,2318,836,2327,825,2336,0.48086506
807,2329,818,2318,827,2327,816,2336,0.48043126
798,2329,809,2318,818,2327,807,2336,0.4840348
789,2329,800,2318,809,2327,798,2336,0.49345586
780,2329,791,2318,800,2327,789,2336,0.48177925
771,2329,782,2318,791,2327,780,2336,0.5008335
762,2329,773,2318,782,2327,771,2336,0.4992332
753,2329,764,2318,773,2327,762,2336,0.5024859
744,2329,755,2318,764,2327,753,2336,0.5019997
735,2329,746,2318,755,2327,744,2336,0.5000375
726,2329,737,2318,746,2327,735,2336,0.50328445
717,2329,728,2318,737,2327,726,2336,0.50627315
708,2329,719,2318,728,2327,717,2336,0.50328314
699,2329,710,2318,719,2327,708,2336,0.5048909
690,2329,701,2318,710,2327,699,2336,0.50948966
681,2329,692,2318,701,2327,690,2336,0.5115946
672,2329,683,2318,692,2327,681,2336,0.5123007
663,2329,674,2318,683,2327,672,2336,0.5082884
654,2329,665,2318,674,2327,663,2336,0.5055496
645,2329,656,2318,665,2327,654,2336,0.5008717
636,2329,647,2318,656,2327,645,2336,0.49861673
618,2329,629,2318,638,2327,627,2336,0.49777249
609,2329,620,2318,629,2327,618,2336,0.49559113
600,2329,611,2318,620,2327,609,2336,0.49383846
591,2329,602,2318,611,2327,600,2336,0.49026772
582,2329,593,2318,602,2327,591,2336,0.49199423
573,2329,584,2318,593,2327,582,2336,0.4940175
564,2329,575,2318,584,2327,573,2336,0.4957853
555,2329,566,2318,575,2327,564,2336,0.48776615
546,2329,557,2318,566,2327,555,2336,0.500199
537,2329,548,2318,557,2327,546,2336,0.503118
528,2329,539,2318,548,2327,537,2336,0.49953482
519,2329,530,2318,539,2327,528,2336,0.4970161
510,2329,521,2318,530,2327,519,2336,0.49432904
501,2329,512,2318,521,2327,510,2336,0.49532738
492,2329,503,2318,512,2327,501,2336,0.4903148
483,2329,494,2318,503,2327,492,2336,0.49872282
474,2329,485,2318,494,2327,483,2336,0.50344086
465,2329,476,2318,485,2327,474,2336,0.50145817
456,2329,467,2318,476,2327,465,2336,0.5007436
447,2329,458,2318,467,2327,456,2336,0.4981746
438,2329,449,2318,458,2327,447,2336,0.4956005
429,2329,440,2318,449,2327,438,2336,0.51464415
420,2329,431,2318,440,2327,429,2336,0.518189
411,2329,422,2318,431,2327,420,2336,0.53375447
402,2329,414,2318,422,2327,411,2336,0.54606694
393,2329,405,2318,414,2327,402,2336,0.54060096
384,2329,396,2318,405,2327,393,2336,0.54438424
375,2329,387,2318,396,2327,384,2336,0.5452118
366,2329,378,2318,387,2327,375,2336,0.53955954
357,2329,369,2318,378,2327,366,2336,0.54961747
348,2329,360,2318,369,2327,357,2336,0.57388127
339,2329,351,2318,360,2327,348,2336,0.5762005
321,2329,333,2318,342,2327,330,2336,0.5872644
312,2329,324,2318,333,2327,321,2336,0.5884122
303,2329,315,2318,324,2327,312,2336,0.5882644
294,2329,306,2318,315,2327,303,2336,0.58309287
285,2329,297,2318,306,2327,294,2336,0.5797673
276,2329,288,2318,297,2327,285,2336,0.57705593
267,2329,279,2318,288,2327,276,2336,0.5611889
258,2329,270,2318,279,2327,267,2336,0.56403565
249,2329,261,2318,270,2327,258,2336,0.55872697
240,2329,252,2318,261,2327,249,2336,0.55684906
231,2329,243,2318,252,2327,240,2336,0.5633847
222,2329,234,2318,243,2327,231,2336,0.56475776
213,2329,225,2318,234,2327,222,2336,0.5423215
205,2329,216,2318,225,2327,213,2336,0.5224713
196,2329,207,2318,216,2327,205,2336,0.533512
178,2329,189,2318,198,2327,187,2336,0.53737074
160,2329,171,2318,180,2327,169,2336,0.5366081
142,2329,153,2318,162,2327,151,2336,0.56470233
106,2329,117,2318,126,2327,115,2336,0.5279981
62,2317,73,2328,63,2336,52,2327,0.47117034
53,2317,64,2328,54,2336,43,2327,0.47420764
627,2329,640,2316,649,2325,636,2336,0.49147663
129,2315,144,2327,134,2336,119,2328,0.4651378
112,2327,124,2316,135,2327,124,2336,0.50358814
94,2327,106,2316,117,2327,106,2336,0.5018414
85,2327,97,2316,108,2327,97,2336,0.510485
87,2315,100,2328,90,2336,76,2325,0.57792026
78,2315,91,2328,81,2336,67,2325,0.56523234
69,2315,82,2328,72,2336,58,2325,0.5628337
33,2315,46,2328,36,2336,22,2325,0.55107826
24,2315,37,2328,27,2336,13,2325,0.53008866
15,2315,28,2328,18,2336,4,2325,0.52083445
6,2315,19,2328,9,2336,0,2325,0.486268
