1031,3382,1152,3382,1152,3428,1031,3428,0.8477258
1152,3378,1247,3378,1247,3428,1152,3428,0.84683084
182,3378,317,3378,317,3415,182,3415,0.903311
1257,3378,1274,3378,1274,3402,1257,3402,0.40098655
1307,3362,1435,3362,1435,3422,1307,3422,0.9387388
354,3368,485,3368,485,3402,354,3402,0.65302837
505,3355,580,3355,580,3408,505,3408,0.8162361
1493,3349,1614,3349,1614,3412,1493,3412,0.8326318
1446,3352,1483,3352,1483,3412,1446,3412,0.7596606
1621,3342,1729,3342,1729,3408,1621,3408,0.87997234
229,3319,327,3319,327,3355,229,3355,0.8504951
182,3319,232,3319,232,3362,182,3362,0.8880583
505,3312,566,3312,566,3339,505,3339,0.5118142
613,3279,792,3279,792,3368,613,3368,0.8930294
836,3279,943,3279,943,3362,836,3362,0.8932796
997,3279,1098,3279,1098,3345,997,3345,0.95626366
185,3259,297,3259,297,3295,185,3295,0.93809056
290,3252,371,3252,371,3302,290,3302,0.80592644
418,3249,495,3249,495,3302,418,3302,0.76739675
371,3252,428,3252,428,3299,371,3299,0.82879466
482,3246,559,3246,559,3295,482,3295,0.7749502
182,3172,350,3172,350,3219,182,3219,0.86157066
1476,3163,1563,3163,1563,3199,1476,3199,0.7829105
2210,3156,2332,3156,2332,3202,2210,3202,0.95578325
1587,3163,1631,3163,1631,3189,1587,3189,0.3978701
671,3153,866,3153,866,3212,671,3212,0.8581707
1379,3165,1454,3150,1462,3190,1387,3205,0.44868252
556,3156,630,3156,630,3192,556,3192,0.3771342
1016,3147,1157,3134,1164,3210,1023,3223,0.7098796
957,3153,1004,3153,1004,3202,957,3202,0.8262647
879,3149,960,3149,960,3206,879,3206,0.845385
2045,3139,2200,3139,2200,3212,2045,3212,0.8572999
1678,3139,1870,3139,1870,3209,1678,3209,0.9289169
1934,3129,2079,3129,2079,3206,1934,3206,0.76521957
1884,3132,1925,3135,1920,3198,1880,3195,0.7260264
189,3099,536,3099,536,3133,189,3133,0.8277332
529,3093,583,3093,583,3136,529,3136,0.6706942
922,3088,1021,3078,1026,3131,927,3141,0.7928648
724,3089,799,3089,799,3126,724,3126,0.89513105
821,3060,902,3055,908,3138,826,3144,0.6960176
620,3066,694,3066,694,3126,620,3126,0.83036375
596,3006,751,3006,751,3053,596,3053,0.6533787
735,3006,846,3006,846,3043,735,3043,0.629248
856,2993,964,2993,964,3073,856,3073,0.9030433
981,2996,1075,2996,1075,3046,981,3046,0.8889243
1847,2986,1941,2986,1941,3036,1847,3036,0.88671005
1665,2990,1712,2990,1712,3033,1665,3033,0.40450308
1461,2984,1661,2972,1666,3045,1466,3057,0.62625957
1735,2976,1823,2976,1823,3043,1735,3043,0.8222845
182,2983,485,2976,486,3013,182,3020,0.47918072
357,2937,408,2937,408,2976,357,2976,0.7905933
286,2937,357,2937,357,2976,286,2976,0.8289437
239,2940,290,2940,290,2973,239,2973,0.82283753
182,2937,243,2937,243,2980,182,2980,0.74991715
1034,2930,1162,2930,1162,2967,1034,2967,0.744694
1803,2927,1911,2927,1911,2960,1803,2960,0.5295641
1166,2927,1260,2927,1260,2970,1166,2970,0.62048084
920,2927,1028,2927,1028,2963,920,2963,0.58744085
681,2927,792,2927,792,2963,681,2963,0.694555
593,2923,691,2923,691,2973,593,2973,0.7055862
1917,2923,2052,2923,2052,2960,1917,2960,0.7650606
1259,2911,1405,2902,1410,2975,1264,2984,0.80982625
809,2917,910,2917,910,2970,809,2970,0.85423493
1446,2910,1513,2910,1513,2970,1446,2970,0.8119959
2227,2903,2291,2903,2291,2963,2227,2963,0.88486606
2092,2900,2217,2900,2217,2963,2092,2963,0.8521136
600,2874,741,2874,741,2910,600,2910,0.776992
1465,2864,1650,2856,1652,2903,1467,2911,0.62026376
859,2854,954,2854,954,2927,859,2927,0.816018
762,2860,856,2860,856,2903,762,2903,0.60082626
977,2854,1065,2854,1065,2907,977,2907,0.8269552
1894,2844,1991,2844,1991,2907,1894,2907,0.8569765
1648,2847,1776,2847,1776,2897,1648,2897,0.5430598
1798,2839,1875,2847,1868,2907,1791,2898,0.7923475
182,2814,492,2814,492,2857,182,2857,0.7271557
1035,2810,1160,2814,1158,2847,1034,2843,0.6365761
600,2807,681,2807,681,2847,600,2847,0.5541769
1911,2804,2042,2804,2042,2840,1911,2840,0.73184156
1332,2782,1468,2795,1461,2858,1326,2845,0.75496167
782,2790,910,2790,910,2854,782,2854,0.75977504
687,2790,788,2790,788,2854,687,2854,0.56847954
1489,2780,1557,2780,1557,2840,1489,2840,0.882295
2237,2771,2315,2771,2315,2844,2237,2844,0.8564738
2079,2767,2221,2767,2221,2847,2079,2847,0.90819764
253,2737,435,2737,435,2774,253,2774,0.91685206
182,2737,246,2737,246,2780,182,2780,0.8040601
388,2661,452,2661,452,2697,388,2697,0.91068715
323,2664,381,2664,381,2691,323,2691,0.8077948
185,2661,323,2661,323,2697,185,2697,0.83124083
930,2658,1018,2658,1018,2694,930,2694,0.9285134
724,2651,799,2651,799,2691,724,2691,0.7836081
687,2658,704,2658,704,2681,687,2681,0.33142242
617,2638,674,2638,674,2697,617,2697,0.78918976
826,2628,917,2628,917,2694,826,2694,0.81590116
317,2581,398,2581,398,2618,317,2618,0.71789014
178,2582,329,2574,331,2611,180,2618,0.65526503
778,2578,906,2578,906,2614,778,2614,0.8967407
667,2575,775,2575,775,2621,667,2621,0.8522993
384,2578,475,2578,475,2614,384,2614,0.80719906
1115,2575,1291,2575,1291,2611,1115,2611,0.8793575
1425,2568,1530,2568,1530,2614,1425,2614,0.85312706
590,2565,657,2565,657,2624,590,2624,0.8465364
1024,2555,1105,2555,1105,2624,1024,2624,0.8359283
1311,2548,1408,2548,1408,2614,1311,2614,0.8013013
671,2491,960,2491,960,2538,671,2538,0.7898324
1109,2488,1186,2488,1186,2528,1109,2528,0.83893245
590,2485,660,2485,660,2545,590,2545,0.7764812
1024,2478,1098,2478,1098,2538,1024,2538,0.84533525
259,2418,307,2418,307,2458,259,2458,0.727965
179,2418,266,2418,266,2455,179,2455,0.8562333
1293,2404,1390,2413,1385,2459,1289,2451,0.75555956
755,2418,826,2418,826,2445,755,2445,0.84291476
671,2415,758,2415,758,2452,671,2452,0.75507015
1105,2408,1240,2408,1240,2455,1105,2455,0.76346546
1665,2405,1796,2405,1796,2452,1665,2452,0.76113623
1641,2412,1671,2412,1671,2445,1641,2445,0.59942645
1550,2408,1641,2408,1641,2445,1550,2445,0.89325404
1230,2405,1297,2405,1297,2458,1230,2458,0.7718513
1991,2402,2278,2402,2278,2445,1991,2445,0.8102482
1469,2398,1543,2398,1543,2455,1469,2455,0.8486499
1028,2398,1102,2398,1102,2458,1028,2458,0.79015297
1914,2392,1985,2392,1985,2452,1914,2452,0.79774046
586,2382,664,2382,664,2465,586,2465,0.82169104
592,2349,743,2341,745,2378,594,2386,0.67163664
1378,2342,1462,2342,1462,2379,1378,2379,0.3247449
1472,2339,1651,2339,1651,2372,1472,2372,0.733683
826,2325,940,2325,940,2412,826,2412,0.7972329
954,2329,1045,2329,1045,2382,954,2382,0.82669
731,2329,829,2329,829,2382,731,2382,0.6849291
1843,2322,1941,2322,1941,2372,1843,2372,0.85437465
1658,2319,1739,2319,1739,2372,1658,2372,0.6082153
1745,2309,1830,2309,1830,2379,1745,2379,0.8319493
182,2295,411,2295,411,2329,182,2329,0.8272665
1031,2282,1159,2282,1159,2319,1031,2319,0.7733632
590,2276,785,2276,785,2332,590,2332,0.73095834
1917,2279,2049,2279,2049,2312,1917,2312,0.7768207
1166,2276,1227,2276,1227,2312,1166,2312,0.44196215
785,2272,876,2272,876,2325,785,2325,0.86374116
1240,2256,1371,2256,1371,2332,1240,2332,0.85316956
2072,2259,2190,2259,2190,2309,2072,2309,0.87411934
1395,2259,1456,2259,1456,2322,1395,2322,0.87647957
2217,2249,2281,2249,2281,2309,2217,2309,0.9355595
179,2212,367,2212,367,2249,179,2249,0.829674
411,2218,439,2207,447,2225,419,2236,0.3506397
1557,2202,1766,2202,1766,2239,1557,2239,0.8100005
805,2202,927,2202,927,2239,805,2239,0.74405015
1472,2196,1557,2196,1557,2246,1472,2246,0.8776561
502,2196,546,2196,546,2239,502,2239,0.6833649
681,2179,805,2179,805,2262,681,2262,0.623051
528,2184,626,2175,632,2234,533,2244,0.6765529
1830,2179,2086,2179,2086,2236,1830,2236,0.7674137
2055,2179,2170,2179,2170,2229,2055,2229,0.74347717
179,2136,381,2136,381,2183,179,2183,0.78849334
671,2136,772,2136,772,2169,671,2169,0.78685755
1112,2133,1253,2133,1253,2169,1112,2169,0.8188301
1553,2123,1631,2123,1631,2163,1553,2163,0.81107736
1028,2116,1098,2116,1098,2179,1028,2179,0.7702093
1469,2113,1540,2113,1540,2173,1469,2173,0.8002973
593,2093,660,2093,660,2183,593,2183,0.8001533
175,2056,300,2056,300,2103,175,2103,0.8176871
452,2053,536,2053,536,2103,452,2103,0.95745033
297,2053,452,2053,452,2103,297,2103,0.7501285
236,1980,357,1980,357,2016,236,2016,0.7524229
189,1983,243,1983,243,2010,189,2010,0.8403123
687,1980,762,1980,762,2006,687,2006,0.8876941
340,1973,694,1973,694,2016,340,2016,0.6915355
764,1971,901,1962,904,2009,767,2017,0.77238345
913,1960,970,1960,970,2000,913,2000,0.42138654
1550,1943,1675,1943,1675,2006,1550,2006,0.7918691
1129,1937,1233,1937,1233,2020,1129,2020,0.8686144
991,1937,1102,1937,1102,2003,991,2003,0.8802067
1395,1933,1506,1933,1506,2000,1395,2000,0.9099447
1280,1933,1361,1933,1361,2016,1280,2016,0.7766679
1708,1927,1830,1927,1830,2003,1708,2003,0.9628036
185,1894,478,1894,478,1940,185,1940,0.7879019
586,1887,698,1887,698,1943,586,1943,0.8253533
667,1817,849,1817,849,1854,667,1854,0.7858556
586,1801,657,1801,657,1860,586,1860,0.7861431
182,1741,371,1741,371,1777,182,1777,0.8089137
674,1734,829,1734,829,1781,674,1781,0.8460056
371,1737,438,1737,438,1774,371,1774,0.85333025
1112,1727,1267,1727,1267,1777,1112,1777,0.77687263
1550,1724,1698,1724,1698,1771,1550,1771,0.8382742
1991,1721,2113,1721,2113,1767,1991,1767,0.8916163
1028,1721,1098,1721,1098,1777,1028,1777,0.9075633
590,1721,657,1721,657,1781,590,1781,0.7517805
1462,1714,1543,1714,1543,1777,1462,1777,0.8353006
1911,1688,1995,1688,1995,1767,1911,1767,0.83555317
185,1661,408,1661,408,1698,185,1698,0.86753374
664,1658,778,1658,778,1691,664,1691,0.8174845
411,1658,458,1658,458,1701,411,1701,0.7114756
1109,1644,1284,1644,1284,1691,1109,1691,0.8026122
1547,1644,1634,1644,1634,1684,1547,1684,0.7813093
590,1641,657,1641,657,1698,590,1698,0.80822706
1466,1634,1537,1634,1537,1694,1466,1694,0.8407855
1028,1614,1102,1614,1102,1698,1028,1698,0.8072386
245,1575,488,1567,489,1614,247,1622,0.7317921
185,1578,256,1578,256,1614,185,1614,0.76571894
667,1575,738,1575,738,1621,667,1621,0.89364463
735,1571,812,1571,812,1611,735,1611,0.8358184
1106,1564,1277,1568,1277,1605,1105,1601,0.7263951
1547,1561,1631,1561,1631,1614,1547,1614,0.93030286
590,1561,657,1561,657,1618,590,1618,0.8494313
1462,1555,1543,1555,1543,1618,1462,1618,0.78648114
1028,1541,1102,1541,1102,1618,1028,1618,0.8517591
1041,1488,1449,1488,1449,1535,1041,1535,0.81202304
182,1488,842,1488,842,1535,182,1535,0.61863244
1469,1482,1590,1482,1590,1531,1469,1531,0.8370344
263,1415,559,1415,559,1458,263,1458,0.7505655
185,1418,266,1418,266,1458,185,1458,0.8412678
1038,1405,1156,1405,1156,1455,1038,1455,0.7801528
896,1387,1032,1396,1028,1456,892,1447,0.85059655
664,1402,687,1402,687,1442,664,1442,0.77500594
600,1399,650,1399,650,1448,600,1448,0.803643
1165,1400,1261,1391,1265,1427,1168,1436,0.42793003
863,1395,903,1395,903,1448,863,1448,0.6071489
762,1389,859,1389,859,1452,762,1452,0.8968673
714,1392,751,1392,751,1448,714,1448,0.6947294
1560,1379,1658,1379,1658,1448,1560,1448,0.87685007
1456,1382,1533,1382,1533,1438,1456,1438,0.9651257
1307,1382,1398,1382,1398,1435,1307,1435,0.9293167
182,1332,569,1332,569,1375,182,1375,0.7233817
596,1329,1146,1329,1146,1372,596,1372,0.86655074
259,1259,559,1259,559,1292,259,1292,0.65938073
185,1259,266,1259,266,1296,185,1296,0.8213359
1119,1242,1189,1242,1189,1296,1119,1296,0.8276293
1034,1246,1119,1246,1119,1286,1034,1286,0.8381774
1200,1242,1270,1242,1270,1279,1200,1279,0.36135957
617,1236,748,1236,748,1286,617,1286,0.85828173
768,1229,900,1229,900,1292,768,1292,0.6934743
1307,1219,1442,1219,1442,1296,1307,1296,0.8807078
903,1216,1041,1216,1041,1289,903,1289,0.8063418
1466,1206,1597,1206,1597,1286,1466,1286,0.82709384
179,1173,350,1173,350,1219,179,1219,0.7944744
667,1166,745,1166,745,1219,667,1219,0.83399117
1105,1166,1156,1166,1156,1209,1105,1209,0.73944044
1031,1159,1098,1159,1098,1216,1031,1216,0.7265733
590,1136,664,1136,664,1216,590,1216,0.87138104
182,1096,330,1096,330,1133,182,1133,0.731534
316,1093,909,1083,910,1126,317,1136,0.6447012
1559,1034,1781,1048,1774,1162,1551,1147,0.80227345
974,1043,1193,1043,1193,1143,974,1143,0.8075297
1284,1046,1479,1046,1479,1129,1284,1129,0.83717
182,1017,297,1017,297,1053,182,1053,0.9435131
478,1013,569,1013,569,1050,478,1050,0.8372301
357,1013,468,1013,468,1050,357,1050,0.79911584
303,1013,357,1013,357,1053,303,1053,0.8197529
822,917,859,917,859,940,822,940,0.35221452
175,907,458,907,458,963,175,963,0.66752756
765,914,826,914,826,940,765,940,0.40740377
620,907,691,907,691,943,620,943,0.63465834
431,817,532,817,532,850,431,850,0.80282384
364,817,445,817,445,854,364,854,0.86520344
788,814,1105,814,1105,847,788,847,0.83274364
637,814,718,814,718,854,637,854,0.78739554
529,814,633,814,633,850,529,850,0.8629052
179,811,364,811,364,857,179,857,0.798219
1109,811,1287,811,1287,847,1109,847,0.79603374
1442,804,1772,804,1772,847,1442,847,0.6639239
1375,804,1452,804,1452,854,1375,854,0.6728023
1270,804,1388,804,1388,850,1270,850,0.672457
714,804,785,804,785,857,714,857,0.71401554
1985,797,2062,797,2062,847,1985,847,0.8335935
1762,801,1988,801,1988,837,1762,837,0.63653713
428,734,593,734,593,767,428,767,0.7740846
260,731,435,734,434,771,259,767,0.7206168
603,731,671,731,671,767,603,767,0.74276114
172,724,243,724,243,781,172,781,0.86852944
263,651,674,651,674,694,263,694,0.6615043
1678,644,1998,644,1998,678,1678,678,0.7091829
1240,644,1314,644,1314,684,1240,684,0.7812706
1011,644,1227,644,1227,681,1011,681,0.6605458
175,641,243,641,243,701,175,701,0.88947797
2008,638,2086,638,2086,674,2008,674,0.77644974
927,634,1001,634,1001,694,927,694,0.8252425
1590,628,1658,628,1658,691,1590,691,0.75093985
263,571,529,571,529,615,263,615,0.74640787
1011,568,1223,568,1223,601,1011,601,0.80794275
1240,565,1311,565,1311,605,1240,605,0.74029535
698,561,950,561,950,608,698,608,0.7608569
607,565,677,565,677,605,607,605,0.8403142
1668,558,1833,558,1833,605,1668,605,0.7619118
2015,553,2087,563,2082,599,2010,590,0.6826391
1830,558,1921,558,1921,595,1830,595,0.80724704
960,555,997,555,997,611,960,611,0.5775932
172,548,246,548,246,625,172,625,0.8723397
1587,548,1654,548,1654,608,1587,608,0.75919366
172,462,681,462,681,518,172,518,0.45971358
994,345,1115,345,1115,395,994,395,0.8522562
613,345,718,345,718,395,613,395,0.8669134
1398,342,1493,342,1493,392,1398,392,0.9014636
718,342,839,342,839,389,718,389,0.79603887
431,339,610,339,610,395,431,395,0.7206321
1816,339,1934,339,1934,389,1816,389,0.86832356
1112,336,1230,336,1230,395,1112,395,0.8854025
923,342,994,342,994,389,923,389,0.7862175
836,339,927,339,927,389,836,389,0.776191
1614,336,1698,336,1698,389,1614,389,0.7716637
1493,332,1617,332,1617,392,1493,392,0.8375101
1227,336,1398,336,1398,389,1227,389,0.63188976
2002,332,2143,332,2143,379,2002,379,0.7751337
1938,336,2002,336,2002,379,1938,379,0.8541382
1756,336,1820,336,1820,379,1756,379,0.7902315
1695,336,1756,336,1756,379,1695,379,0.74924624
145,236,458,236,458,399,145,399,0.8611188
2204,256,2305,256,2305,292,2204,292,0.751824
2322,246,2349,246,2349,299,2322,299,0.4581348
