2101,2753,2196,2762,2193,2801,2098,2792,0.7458842
1643,2639,1736,2639,1736,2688,1643,2688,0.74503416
1593,2636,1650,2636,1650,2678,1593,2678,0.86700314
1527,2636,1597,2636,1597,2682,1527,2682,0.7660011
1457,2629,1527,2629,1527,2682,1457,2682,0.7893689
1394,2632,1454,2632,1454,2675,1394,2675,0.7489994
1314,2626,1390,2626,1390,2675,1314,2675,0.7347505
1264,2629,1317,2629,1317,2672,1264,2672,0.62084645
1167,2622,1264,2622,1264,2672,1167,2672,0.80849713
1001,2626,1094,2626,1094,2668,1001,2668,0.7940575
888,2616,998,2616,998,2665,888,2665,0.85838234
788,2616,885,2616,885,2665,788,2665,0.88422126
200,2616,306,2616,306,2662,200,2662,0.7990289
675,2616,785,2616,785,2652,675,2652,0.8685914
1091,2609,1164,2609,1164,2665,1091,2665,0.77085495
615,2613,675,2613,675,2652,615,2652,0.85550296
459,2606,575,2606,575,2652,459,2652,0.8103907
379,2609,459,2609,459,2649,379,2649,0.769642
303,2609,379,2609,379,2649,303,2649,0.86751264
572,2603,619,2603,619,2652,572,2652,0.7334571
80,2599,210,2599,210,2649,80,2649,0.77653724
978,2566,1064,2566,1064,2619,978,2619,0.8353306
895,2566,981,2566,981,2616,895,2616,0.8681826
619,2570,692,2570,692,2606,619,2606,0.78092736
522,2566,625,2566,625,2613,522,2613,0.85864043
815,2566,898,2566,898,2606,815,2606,0.8088252
688,2557,762,2557,762,2609,688,2609,0.69841313
416,2557,529,2557,529,2603,416,2603,0.80133307
286,2560,366,2560,366,2599,286,2599,0.81036496
210,2560,283,2560,283,2599,210,2599,0.82185036
748,2553,822,2553,822,2609,748,2609,0.76015204
364,2550,424,2558,417,2604,358,2596,0.69646114
83,2553,213,2553,213,2603,83,2603,0.69917464
376,2514,961,2524,961,2560,376,2550,0.65954524
93,2511,210,2511,210,2557,93,2557,0.90533876
296,2507,369,2507,369,2560,296,2560,0.7532569
216,2507,303,2507,303,2547,216,2547,0.8614385
1999,2504,2112,2504,2112,2540,1999,2540,0.76462126
1942,2497,1996,2497,1996,2540,1942,2540,0.7362191
