766,2255,823,2255,823,2281,766,2281,0.7490165
682,2248,767,2253,765,2284,680,2279,0.6666331
119,2250,205,2250,205,2273,119,2273,0.8158741
1020,2246,1090,2246,1090,2279,1020,2279,0.8184349
1110,2244,1175,2244,1175,2279,1110,2279,0.8817206
917,2244,1005,2244,1005,2275,917,2275,0.74795085
117,2211,216,2211,216,2235,117,2235,0.7273066
917,2191,984,2191,984,2235,917,2235,0.75006723
429,2184,548,2184,548,2244,429,2244,0.82401
998,2186,1072,2186,1072,2228,998,2228,0.812018
640,2184,721,2184,721,2237,640,2237,0.75998086
566,2182,636,2182,636,2239,566,2239,0.68412983
806,2183,899,2176,902,2225,809,2231,0.66746116
119,2171,193,2171,193,2195,119,2195,0.8515524
189,2168,243,2168,243,2193,189,2193,0.7233883
312,2162,371,2162,371,2195,312,2195,0.715141
236,2160,328,2160,328,2202,236,2202,0.55642056
117,2118,227,2118,227,2142,117,2142,0.7915358
553,2109,640,2109,640,2140,553,2140,0.7581528
476,2109,553,2109,553,2142,476,2142,0.71615374
978,2109,1043,2109,1043,2133,978,2133,0.85630536
1391,2104,1463,2104,1463,2135,1391,2135,0.7917354
652,2102,769,2102,769,2142,652,2142,0.8151865
1258,2098,1387,2098,1387,2144,1258,2144,0.8141718
1148,2095,1261,2095,1261,2144,1148,2144,0.7164733
117,2067,382,2062,382,2084,117,2089,0.6976124
609,2058,681,2058,681,2091,609,2091,0.7876015
476,2060,530,2060,530,2084,476,2084,0.8287015
407,2058,476,2058,476,2089,407,2089,0.8491344
528,2051,614,2051,614,2091,528,2091,0.77975935
391,2013,490,2013,490,2036,391,2036,0.6551998
1065,2009,1094,2009,1094,2027,1065,2027,0.36809894
562,1993,645,1993,645,2044,562,2044,0.70113635
1232,1991,1294,1991,1294,2036,1232,2036,0.78882295
1173,1993,1220,1993,1220,2029,1173,2029,0.75840443
654,1985,712,1985,712,2033,654,2033,0.70011204
117,1991,184,1991,184,2007,117,2007,0.5058851
184,1989,324,1989,324,2005,184,2005,0.51862437
391,1960,452,1960,452,1976,391,1976,0.7414569
117,1958,272,1958,272,1982,117,1982,0.7446301
1276,1954,1364,1954,1364,1978,1276,1978,0.69691324
683,1951,773,1951,773,1982,683,1982,0.58634466
775,1949,814,1949,814,1978,775,1978,0.34596166
1393,1945,1485,1945,1485,1978,1393,1978,0.8864673
521,1945,573,1945,573,1980,521,1980,0.62948287
996,1940,1092,1940,1092,1982,996,1982,0.73647636
892,1937,983,1930,989,2010,898,2017,0.6406311
816,1936,892,1936,892,1993,816,1993,0.62047863
1493,1929,1563,1935,1558,1981,1489,1975,0.74037
388,1921,489,1916,490,1940,390,1945,0.6191415
1102,1903,1139,1910,1134,1935,1097,1928,0.33806396
972,1903,1104,1898,1106,1944,974,1950,0.4212805
562,1900,636,1900,636,1956,562,1956,0.6059279
1236,1896,1292,1896,1292,1943,1236,1943,0.7072798
647,1898,692,1898,692,1940,647,1940,0.7214545
1162,1896,1209,1896,1209,1934,1162,1934,0.82842726
117,1876,326,1876,326,1905,117,1905,0.83514714
391,1876,449,1876,449,1900,391,1900,0.67674583
685,1874,769,1874,769,1896,685,1896,0.50867105
1276,1872,1362,1872,1362,1896,1276,1896,0.6850511
483,1863,564,1863,564,1905,483,1905,0.5883088
1409,1861,1488,1861,1488,1892,1409,1892,0.7882102
937,1858,1014,1858,1014,1903,937,1903,0.84018964
847,1858,915,1858,915,1900,847,1900,0.75032085
1494,1856,1555,1856,1555,1896,1494,1896,0.77507496
1036,1854,1126,1854,1126,1896,1036,1896,0.8373861
112,1821,290,1818,290,1849,113,1852,0.77486205
115,1770,303,1770,303,1799,115,1799,0.76989883
611,1768,681,1768,681,1799,611,1799,0.833681
476,1768,530,1768,530,1792,476,1792,0.7495451
387,1761,465,1761,465,1801,387,1801,0.85746104
555,1759,605,1759,605,1796,555,1796,0.652589
117,1717,317,1717,317,1745,117,1745,0.82976705
447,1717,598,1717,598,1741,447,1741,0.863516
737,1712,858,1712,858,1743,737,1743,0.786878
951,1710,1018,1710,1018,1741,951,1741,0.8265068
