157,1045,169,1045,169,1058,157,1058,0.34122998
625,1030,687,1030,687,1064,625,1064,0.87436414
729,1032,754,1032,754,1061,729,1061,0.6768254
453,1021,480,1021,480,1061,453,1061,0.6766426
217,1014,295,1014,295,1065,217,1065,0.7268795
499,1011,590,1011,590,1062,499,1062,0.8899791
321,1010,440,1010,440,1058,321,1058,0.87896925
301,926,402,926,402,988,301,988,0.85296327
420,923,480,923,480,972,420,972,0.71023136
211,922,273,922,273,975,211,975,0.7655997
556,695,585,695,585,740,556,740,0.3898321
728,660,811,660,811,727,728,727,0.8249847
829,669,847,669,847,701,829,701,0.47458908
851,658,951,654,953,696,852,700,0.83593905
646,648,715,648,715,714,646,714,0.7570539
128,607,147,607,147,631,128,631,0.4329746
270,594,374,594,374,632,270,632,0.8135686
179,594,248,594,248,635,179,635,0.8945751
769,591,835,591,835,625,769,625,0.83805454
399,588,464,588,464,635,399,635,0.6195183
642,583,744,579,746,627,644,631,0.813547
545,587,599,572,611,617,557,632,0.46860486
483,577,539,577,539,634,483,634,0.6580504
772,520,816,520,816,550,772,550,0.8516769
641,517,745,512,748,555,643,561,0.80366874
267,517,338,517,338,556,267,556,0.8895684
179,517,238,517,238,559,179,559,0.77078754
90,511,182,511,182,560,90,560,0.6583517
782,500,813,500,813,518,782,518,0.36285725
238,424,320,424,320,462,238,462,0.82437956
352,427,379,427,379,458,352,458,0.6983467
401,420,472,420,472,460,401,460,0.8213008
180,420,226,420,226,458,180,458,0.8293895
504,419,599,414,601,450,506,456,0.8057071
90,411,161,411,161,460,90,460,0.8305844
622,411,654,411,654,451,622,451,0.5305626
673,406,754,402,756,444,675,448,0.84960824
757,404,816,404,816,445,757,445,0.83484536
213,330,290,334,287,381,211,377,0.84544474
141,328,178,328,178,372,141,372,0.81567377
13,304,134,312,128,413,7,405,0.6478915
546,190,553,198,547,204,539,197,0.33104688
558,184,565,192,558,198,551,191,0.34184408
471,177,590,177,590,212,471,212,0.3356796
687,179,694,186,687,192,680,185,0.3473886
828,157,892,157,892,183,828,183,0.32674316
725,153,800,157,799,189,723,185,0.38306093
729,145,753,145,753,155,729,155,0.32209432
748,140,756,140,756,149,748,149,0.32207122
706,139,753,139,753,149,706,149,0.33249685
706,133,741,133,741,143,706,143,0.33168003
635,127,653,127,653,138,635,138,0.4132253
600,75,729,84,725,133,596,123,0.34787095
