279,286,337,286,337,303,279,303,0.8791961
414,283,461,283,461,303,414,303,0.91640747
227,283,267,283,267,305,227,305,0.8616489
353,280,401,279,401,298,354,299,0.88650495
218,265,257,265,257,276,218,276,0.82771075
260,264,302,263,302,278,260,279,0.8675234
193,264,214,264,214,276,193,276,0.81300455
306,263,324,263,324,276,306,276,0.8438149
437,258,474,258,474,280,437,280,0.89049315
339,259,378,258,378,276,339,277,0.81592435
389,258,427,258,427,279,389,279,0.8211889
412,235,461,235,461,255,412,255,0.8697571
275,231,313,229,314,256,276,257,0.8076589
354,231,400,231,400,250,354,250,0.893668
228,229,267,231,266,253,227,251,0.81694037
195,215,240,215,240,229,195,229,0.8687068
244,214,275,214,275,229,244,229,0.84897393
87,205,180,207,179,245,86,243,0.5271394
349,209,379,209,379,230,349,230,0.5833177
388,207,438,207,438,231,388,231,0.9027279
129,208,139,208,139,212,129,212,0.35746592
225,190,255,190,255,204,225,204,0.89197224
194,190,221,190,221,201,194,201,0.8874122
326,186,447,185,447,198,326,199,0.69031733
193,141,211,141,211,155,193,155,0.80153066
213,141,233,141,233,152,213,152,0.8775299
253,138,303,136,304,157,254,159,0.840983
313,136,352,136,352,160,313,160,0.83915144
398,134,447,133,448,152,398,153,0.88965654
362,134,389,134,389,153,362,153,0.9069066
236,104,260,104,260,122,236,122,0.8965847
267,92,414,87,415,118,268,122,0.65496933
321,85,362,84,362,95,321,96,0.6245732
258,79,312,79,312,95,258,95,0.86054856
371,80,413,78,413,94,371,95,0.8203152
421,78,454,78,454,95,421,95,0.8996985
88,67,171,67,171,126,88,126,0.75220543
213,76,252,76,252,97,213,97,0.92775184
344,66,347,66,347,71,344,71,0.3676996
300,66,304,66,304,71,300,71,0.3344037
252,61,277,61,277,75,252,75,0.8592471
351,61,381,61,381,74,351,74,0.8428283
304,61,324,61,324,74,304,74,0.79959
278,61,297,61,297,75,278,75,0.86885643
384,60,413,60,413,74,384,74,0.89066744
325,62,340,62,340,72,325,72,0.91626287
204,46,244,46,244,63,204,63,0.8076001
431,47,459,47,459,57,431,57,0.8829493
356,46,395,46,395,58,356,58,0.84410346
276,46,296,46,296,59,276,59,0.8313513
247,46,275,46,275,59,247,59,0.8312621
298,46,322,46,322,60,298,60,0.80544585
399,45,428,45,428,60,399,60,0.86959517
325,45,352,45,352,59,325,59,0.8363508
