400,713,464,713,464,739,400,739,0.99923563
160,18,448,18,448,40,160,40,0.9991534
144,747,304,747,304,773,144,773,0.9990375
192,42,480,42,480,59,192,59,0.99883336
448,66,560,66,560,84,448,84,0.998611
288,517,544,517,544,544,288,544,0.9986009
480,286,560,286,560,300,480,300,0.99829704
320,702,384,702,384,727,320,727,0.998281
256,61,368,61,368,76,256,76,0.9982553
48,708,160,708,160,724,48,724,0.9982153
48,33,144,33,144,54,48,54,0.9980204
80,718,128,718,128,732,80,732,0.9979913
160,239,560,239,560,257,160,257,0.99799097
80,304,224,304,224,319,80,319,0.9979638
400,111,560,111,560,126,400,126,0.99794406
480,34,592,34,592,53,480,53,0.99792695
64,285,240,285,240,307,64,307,0.9978927
48,351,256,351,256,368,48,368,0.9978807
48,414,256,414,256,428,48,428,0.9978161
96,590,128,590,128,602,96,602,0.9977859
272,291,432,291,432,306,272,306,0.9977316
80,693,144,693,144,705,80,705,0.99770737
160,701,304,701,304,746,160,746,0.99767
48,394,256,394,256,409,48,409,0.9976131
144,139,336,139,336,154,144,154,0.9975126
48,437,256,437,256,450,48,450,0.9974759
48,375,256,375,256,387,48,387,0.99744165
128,172,224,172,224,187,128,187,0.9973412
192,700,304,700,304,743,192,743,0.9972584
32,127,336,127,336,144,32,144,0.9972083
48,205,352,205,352,223,48,223,0.99718636
320,741,384,741,384,758,320,758,0.9971807
192,221,528,221,528,237,192,237,0.997138
32,115,336,115,336,130,32,130,0.9970696
384,688,512,688,512,711,384,711,0.9970421
32,157,224,157,224,170,32,170,0.99703896
