109,80,253,79,254,102,109,103
207,108,358,110,358,125,207,123
740,64,878,65,878,94,740,93
340,1226,410,1224,410,1237,341,1239
804,100,878,101,878,115,804,114
94,446,213,442,214,455,94,459
97,335,216,333,217,349,97,351
89,125,180,127,180,139,89,137
300,369,388,368,389,384,301,385
813,118,894,121,893,135,812,132
496,1060,593,1058,593,1072,496,1074
668,362,750,361,750,375,669,377
819,135,893,137,892,153,819,150
95,371,209,370,210,384,96,385
603,306,659,307,659,321,602,320
488,237,565,237,565,251,488,250
673,378,749,376,749,389,673,391
670,440,743,439,743,453,670,454
97,407,212,406,212,421,97,422
534,404,616,403,616,418,534,419
288,336,386,333,386,349,288,351
143,169,213,170,212,182,143,181
629,183,697,182,697,195,629,196
84,112,175,114,174,127,84,124
641,1167,707,1166,707,1189,641,1190
290,254,388,255,387,269,290,267
662,403,735,401,736,417,663,418
456,93,520,92,520,107,457,108
653,1222,722,1219,722,1232,654,1235
823,1095,882,1096,882,1110,823,1110
155,1168,226,1170,225,1182,155,1181
300,405,390,405,390,420,300,421
174,223,231,224,231,236,174,235
390,220,444,220,444,233,391,234
764,1126,830,1126,830,1167,765,1168
338,1101,411,1102,411,1114,338,1113
867,306,921,305,922,317,867,318
600,441,663,440,663,453,601,454
507,1223,572,1222,572,1235,507,1236
880,1129,935,1127,936,1162,881,1164
292,205,362,204,362,217,293,218
128,240,177,240,177,254,128,253
522,442,597,441,597,454,523,455
89,982,119,983,119,995,89,995
147,111,251,112,251,125,147,124
528,329,580,330,580,341,528,340
103,141,169,142,169,155,103,153
121,982,152,981,152,994,121,995
646,1099,717,1098,717,1110,647,1111
677,342,736,342,736,354,677,354
509,378,555,377,556,390,509,391
554,380,606,379,607,390,554,392
814,183,864,182,865,194,814,195
495,72,573,73,573,86,495,85
291,238,340,240,339,253,290,251
166,1235,203,1236,202,1248,166,1248
277,142,322,141,322,153,278,154
82,274,120,275,120,287,81,286
170,206,230,206,230,220,170,219
338,238,380,239,380,250,338,249
296,442,390,441,390,455,296,457
159,1155,200,1157,200,1169,159,1167
678,102,728,102,729,115,678,116
590,291,628,293,628,305,590,304
350,1049,407,1049,407,1060,350,1060
152,981,187,981,188,994,152,994
582,329,629,328,629,340,583,341
826,166,862,167,862,179,826,178
617,121,677,121,677,134,617,135
853,1081,885,1082,885,1095,853,1094
227,205,266,207,265,219,227,217
520,1099,554,1099,554,1111,520,1111
138,206,169,207,168,220,137,219
450,221,502,221,502,233,450,233
704,327,744,326,745,339,705,340
451,73,490,73,490,86,451,85
670,1084,718,1083,718,1096,670,1096
101,207,137,208,137,220,100,219
554,364,601,362,601,375,555,377
507,343,555,342,555,354,507,355
855,153,892,154,892,167,855,166
94,1014,132,1015,132,1025,94,1025
126,309,159,310,159,321,126,320
879,291,920,292,920,305,879,304
172,126,227,126,227,137,173,137
104,221,141,222,140,236,104,236
353,1088,393,1089,393,1100,353,1099
527,364,584,362,585,374,527,376
542,343,594,345,594,355,541,354
666,327,713,328,713,342,666,341
168,1013,210,1014,209,1025,168,1025
648,168,694,170,694,183,648,181
290,220,341,221,340,235,290,234
407,238,444,238,443,251,407,250
649,137,678,136,678,148,649,148
80,240,108,241,108,254,79,253
103,240,137,241,137,253,103,252
161,157,210,157,210,168,161,169
659,155,683,155,684,166,659,166
137,222,172,223,171,237,137,236
522,94,566,93,567,106,523,107
321,168,357,168,357,180,321,179
607,363,651,362,651,374,607,375
626,363,671,362,672,375,627,376
479,220,537,221,537,233,479,232
838,1133,873,1133,873,1161,838,1160
80,257,111,258,110,271,80,270
713,342,760,342,760,354,713,354
165,296,195,297,194,308,165,308
331,309,362,310,362,320,330,319
178,142,214,142,214,153,178,152
607,239,639,239,639,251,608,251
88,170,139,170,139,183,88,183
169,1221,199,1221,199,1235,169,1235
382,239,410,239,410,251,382,251
566,239,597,239,597,252,566,251
629,378,674,377,675,389,629,390
603,328,653,329,653,341,602,341
268,408,294,407,294,419,268,419
619,327,671,327,671,340,619,341
346,221,379,221,379,234,346,233
671,236,690,237,690,250,670,250
624,342,669,343,669,354,624,353
654,293,678,293,678,305,654,304
675,120,717,121,717,135,674,134
625,155,651,155,651,168,625,168
97,1039,123,1041,122,1051,96,1049
80,222,108,223,107,237,80,236
120,295,142,295,143,308,121,308
112,258,147,258,147,270,111,269
337,295,366,295,365,307,337,307
653,1059,681,1058,682,1071,654,1072
617,403,650,402,650,416,617,417
601,343,646,342,646,353,601,354
131,256,175,257,174,271,131,270
270,336,316,334,317,347,270,349
818,1081,860,1082,860,1096,818,1096
445,239,470,239,470,250,445,250
253,142,288,142,288,154,253,154
641,238,666,238,666,250,641,250
621,293,659,293,659,305,621,305
294,310,325,310,326,320,294,320
268,444,292,445,292,455,268,455
267,373,292,372,293,384,267,384
143,296,173,295,173,308,143,309
602,377,639,377,639,389,603,390
157,309,192,310,191,322,156,320
593,1059,628,1059,628,1071,593,1071
804,154,843,154,843,167,804,167
79,206,106,207,105,221,78,220
682,154,709,156,708,167,681,165
650,1084,688,1084,689,1097,651,1097
628,167,672,167,672,181,628,180
853,181,882,182,881,194,852,193
294,169,324,168,324,179,294,180
798,120,828,121,828,135,797,134
675,1057,702,1058,702,1070,675,1069
864,291,899,290,899,304,865,304
115,240,157,241,156,253,114,252
314,238,349,239,348,252,313,250
292,295,312,295,313,307,292,307
338,1048,383,1050,383,1061,338,1060
830,153,866,154,866,166,830,166
628,306,672,307,672,321,628,320
