421,1019,520,1019,520,1046,421,1046
119,82,262,82,262,104,119,104
745,71,904,71,904,97,745,97
540,1128,606,1128,606,1173,540,1173
106,338,229,338,229,351,106,351
284,340,396,340,396,351,284,351
646,1154,744,1154,744,1212,646,1213
656,902,772,902,772,925,656,925
778,1156,883,1157,883,1202,778,1202
94,129,185,129,185,139,94,139
822,143,913,143,913,154,822,154
654,969,767,970,767,986,654,986
100,114,217,114,217,125,100,125
835,1121,893,1121,893,1148,835,1148
654,1107,731,1107,731,1121,654,1121
692,927,758,927,758,947,692,947
568,348,621,348,621,361,568,361
664,1232,730,1232,730,1243,664,1243
834,1107,897,1107,897,1122,834,1122
92,1018,149,1018,149,1029,92,1029
882,311,942,311,942,323,882,323
798,1217,847,1217,847,1254,798,1254
343,1106,416,1106,416,1118,343,1118
471,224,519,224,519,239,471,239
836,189,894,189,894,200,836,200
955,1147,1002,1147,1002,1175,955,1175
696,334,762,334,762,344,696,345
870,126,921,126,921,138,870,138
817,107,895,107,895,118,817,119
468,99,538,99,538,110,468,110
779,968,817,968,817,985,779,985
304,208,375,208,375,219,304,219
881,159,911,159,911,173,881,173
593,971,647,971,647,989,593,989
136,241,193,241,193,253,136,253
507,74,587,74,587,88,507,88
183,208,238,208,238,219,183,219
346,1233,414,1233,414,1245,346,1245
801,922,840,922,840,941,801,941
773,904,816,904,816,922,773,923
535,334,593,334,593,345,535,345
833,124,867,124,867,139,833,139
721,948,758,948,758,963,721,963
185,224,247,224,247,236,185,236
903,297,938,298,938,311,903,311
312,114,378,114,378,127,312,127
239,207,276,207,276,220,239,220
165,1158,207,1158,207,1171,165,1171
464,74,503,74,503,88,464,88
646,189,697,189,697,200,646,200
89,1069,127,1069,127,1079,89,1079
709,348,744,348,744,358,709,358
375,224,408,224,409,238,375,239
613,312,686,312,686,326,613,326
356,1068,395,1068,395,1078,356,1078
176,297,206,297,206,312,176,313
640,951,675,951,675,966,640,966
90,275,135,275,135,288,90,288
513,1233,583,1232,583,1244,513,1244
446,242,489,242,489,254,446,253
349,259,384,259,384,270,349,270
520,347,567,348,567,360,520,360
183,158,223,158,223,168,183,168
570,927,610,927,610,946,570,946
303,311,342,311,342,323,303,323
541,99,582,98,582,109,542,109
114,209,144,209,144,220,114,220
761,926,796,926,796,942,761,942
310,1067,334,1067,334,1080,310,1080
164,1018,206,1018,206,1028,164,1028
174,1226,205,1226,205,1243,174,1243
159,985,194,985,194,998,159,998
185,129,233,129,233,139,185,139
695,126,733,126,733,138,695,138
844,174,886,174,886,185,844,185
869,1093,899,1093,899,1107,869,1107
899,1152,946,1151,946,1176,899,1176
655,1141,775,1140,775,1195,655,1195
696,105,747,105,747,119,696,119
651,929,686,929,686,944,651,944
578,950,609,950,609,971,579,971
387,242,412,242,412,254,386,254
119,144,155,144,155,154,119,154
641,297,669,297,669,312,641,312
607,908,651,908,651,922,607,922
763,946,806,946,806,967,763,966
137,311,166,311,166,323,137,323
306,242,339,243,339,253,306,253
821,158,855,158,855,175,821,175
740,1068,771,1068,771,1079,740,1079
301,260,339,260,339,270,301,270
647,348,685,348,685,358,647,358
344,297,379,297,379,312,344,312
151,259,181,259,181,271,151,271
568,242,594,242,594,254,568,254
168,310,194,310,194,323,168,323
342,310,375,310,375,323,342,323
158,144,183,144,183,154,157,154
343,1157,379,1157,379,1192,343,1192
190,144,240,144,240,154,190,154
381,1056,410,1056,410,1065,381,1065
90,224,115,224,115,236,90,237
169,1238,206,1238,206,1254,169,1254
103,1044,126,1044,126,1053,103,1054
117,225,151,225,151,236,117,236
595,242,623,242,623,255,595,255
188,1173,233,1173,233,1185,188,1185
746,346,777,346,777,360,746,360
688,1093,729,1093,729,1107,688,1107
365,1094,395,1094,395,1105,365,1105
639,159,672,159,672,172,639,172
89,258,120,258,120,271,89,271
148,1171,187,1171,187,1185,148,1185
591,334,617,334,617,344,591,344
198,1067,223,1067,223,1079,198,1079
613,929,648,929,648,945,613,945
528,1106,565,1106,565,1120,528,1120
664,141,698,141,698,152,664,152
651,173,680,173,680,185,651,185
620,1068,643,1068,643,1079,620,1079
619,334,680,333,680,344,619,344
96,1056,122,1056,122,1067,96,1067
152,172,181,172,181,182,152,181
632,126,664,126,664,139,632,139
361,242,388,242,387,253,361,253
123,985,162,985,162,999,123,999
135,158,158,158,158,168,135,168
87,144,119,144,119,156,87,156
148,1068,172,1068,172,1079,148,1079
855,160,881,160,881,172,855,172
404,1068,425,1068,425,1079,404,1079
681,174,711,174,711,185,681,185
831,1093,869,1093,869,1105,831,1105
662,126,694,126,694,138,662,137
333,172,371,172,371,182,333,181
144,298,174,298,174,309,144,309
88,157,123,157,123,169,88,169
175,171,216,171,216,181,175,181
687,347,706,347,706,358,687,358
659,1093,686,1093,686,1105,659,1105
446,224,470,224,470,236,446,236
89,208,111,208,111,221,89,221
672,159,699,159,699,171,672,171
268,1069,287,1069,287,1078,268,1078
701,159,722,159,722,171,701,171
333,1068,357,1068,357,1080,333,1080
679,949,714,949,714,964,679,964
544,242,568,242,568,253,544,253
304,224,329,224,329,236,304,236
175,1044,191,1044,191,1054,175,1054
121,259,149,259,149,270,121,270
89,241,113,241,113,254,89,254
330,224,354,224,354,236,330,236
148,209,180,209,180,222,148,222
171,1069,189,1069,189,1079,171,1079
138,1056,168,1056,168,1067,138,1067
222,1068,252,1068,252,1079,222,1079
791,1068,814,1068,814,1079,791,1079
267,1055,288,1055,288,1066,267,1066
114,242,132,242,132,253,114,253
317,1054,345,1054,345,1065,317,1065
127,1044,148,1044,148,1054,127,1054
286,1054,306,1054,306,1064,286,1064
689,1067,714,1067,714,1080,689,1080
127,1069,150,1069,150,1079,127,1079
541,1068,571,1068,571,1079,541,1080
810,1068,828,1068,828,1079,810,1079
713,1068,751,1068,751,1079,713,1079
552,1068,589,1068,589,1080,552,1080
127,298,155,298,155,309,127,309
345,1055,365,1055,365,1064,345,1064
609,951,633,950,633,967,609,967
168,1056,192,1056,192,1066,168,1066
151,224,182,224,182,238,151,238
287,1068,312,1068,312,1078,287,1078
119,157,137,157,137,167,119,167
621,347,644,347,644,359,621,359
193,1044,218,1044,218,1055,193,1055
643,1068,665,1068,665,1080,643,1080
392,1069,413,1069,413,1079,392,1079
301,297,321,297,321,310,301,310
844,1066,875,1066,875,1077,844,1077
680,334,699,334,699,344,680,344
517,243,545,243,545,254,517,254
809,947,833,947,833,962,809,962
671,297,693,297,693,309,671,309
603,298,626,298,626,309,603,309
504,1068,535,1068,535,1080,504,1080
825,1067,844,1067,844,1079,825,1079
499,243,517,243,517,254,499,254
527,1093,554,1093,554,1105,527,1105
117,1056,140,1056,140,1067,117,1067
109,172,132,172,132,182,109,182
228,1055,257,1055,257,1067,228,1067
585,1067,614,1067,614,1078,585,1078
214,1055,231,1055,231,1065,214,1065
428,243,444,243,444,253,428,253
253,1054,272,1054,272,1065,253,1065
416,224,443,224,443,236,416,236
365,1056,386,1056,386,1066,365,1066
126,172,148,172,148,182,126,182
150,1045,173,1044,173,1055,150,1055
696,189,714,189,714,199,696,199
611,1067,637,1067,637,1079,611,1079
666,1067,690,1067,690,1078,666,1078
773,1068,793,1068,793,1079,773,1079
301,1054,320,1054,320,1064,301,1064
893,1066,915,1066,915,1078,893,1078
188,1068,202,1068,202,1079,188,1079
224,158,260,158,260,169,224,169
158,158,181,158,181,168,158,168
416,243,437,243,437,253,416,253
324,297,345,297,345,310,324,310
341,242,358,242,358,253,341,253
860,1068,887,1068,887,1079,860,1079
358,225,374,225,374,236,358,236
168,144,192,144,192,153,168,154
