738,121,1453,118,1453,249,739,252
1742,3119,2019,3116,2019,3186,1743,3189
390,435,919,437,918,513,390,510
478,2115,647,2114,648,2186,478,2188
1582,123,2107,128,2106,258,1581,254
2870,1858,3099,1860,3099,1939,2869,1937
356,935,906,940,905,1010,356,1005
462,1768,587,1766,589,1836,463,1838
1353,3241,1522,3243,1522,3321,1353,3319
2149,134,2598,136,2598,258,2148,256
833,335,1316,332,1317,403,834,405
2096,1978,2318,1979,2317,2063,2095,2062
411,2464,576,2465,576,2536,410,2535
379,1064,567,1062,567,1147,380,1149
758,2236,1054,2233,1055,2311,758,2315
2664,720,2966,718,2966,788,2664,791
267,2350,457,2347,459,2434,268,2437
241,2819,423,2818,424,2906,241,2907
2094,1868,2315,1864,2316,1951,2096,1954
603,1061,849,1060,849,1127,603,1128
1725,2788,1908,2790,1907,2871,1724,2870
2086,1638,2319,1640,2319,1725,2085,1723
1928,2787,2098,2786,2098,2860,1929,2861
2098,2210,2330,2207,2331,2284,2099,2287
1110,1652,1343,1649,1344,1732,1111,1735
3041,2543,3121,2542,3121,2609,3041,2610
986,708,1283,706,1284,776,986,778
1232,3135,1422,3132,1424,3201,1233,3204
2226,716,2626,713,2627,783,2226,786
2987,2199,3115,2197,3116,2272,2988,2273
1403,1304,1624,1302,1625,1379,1403,1380
396,322,659,321,659,405,396,406
2168,328,2377,326,2378,411,2169,413
684,1995,885,1994,886,2067,685,2069
626,1531,828,1528,829,1606,627,1608
1874,335,2128,333,2129,410,1874,412
200,335,363,333,364,407,201,408
1349,335,1651,337,1651,407,1348,405
2670,945,2886,944,2887,1011,2670,1012
1540,3245,1690,3241,1692,3324,1542,3328
680,1657,838,1655,839,1717,680,1718
633,2817,798,2815,800,2888,634,2891
204,446,354,444,355,515,204,516
2631,1522,2809,1520,2810,1603,2632,1604
662,709,957,706,958,775,663,778
2910,948,3089,947,3090,1012,2911,1014
1835,1297,2006,1295,2007,1378,1836,1379
451,2823,605,2820,606,2895,452,2897
221,835,375,833,376,900,222,902
2383,1522,2563,1524,2562,1599,2382,1597
405,825,615,822,616,894,406,896
822,2817,992,2816,993,2885,823,2887
2837,1524,2969,1522,2971,1591,2838,1593
2638,332,2856,333,2856,419,2638,418
568,2576,747,2577,746,2663,568,2662
1078,2221,1232,2220,1232,2290,1079,2291
1132,2803,1318,2801,1319,2878,1134,2881
2836,2428,2971,2426,2972,2501,2837,2503
2300,940,2516,939,2516,1008,2300,1009
1200,1997,1346,1993,1348,2063,1202,2067
2835,2317,2972,2316,2973,2383,2836,2385
356,719,493,716,495,779,357,782
1718,3235,1844,3236,1844,3306,1718,3305
476,2357,609,2357,610,2421,476,2421
456,1527,596,1526,596,1600,457,1601
2874,1974,2972,1971,2974,2043,2876,2046
2991,2312,3118,2310,3119,2387,2992,2389
2835,2202,2968,2201,2968,2270,2835,2271
2975,1969,3110,1970,3110,2049,2975,2048
732,1886,818,1884,821,1964,735,1967
2471,331,2597,329,2599,414,2473,417
470,2002,595,2001,596,2068,470,2069
1046,1995,1179,1993,1180,2066,1048,2068
218,716,337,713,338,786,220,789
2992,2424,3120,2423,3121,2503,2993,2504
219,948,340,946,341,1015,220,1017
1578,3124,1723,3121,1724,3216,1580,3219
1259,2237,1377,2236,1378,2299,1260,2300
2945,353,3066,352,3066,419,2946,420
979,1646,1076,1644,1077,1717,980,1718
458,1646,585,1644,587,1717,460,1719
2801,832,2920,831,2920,898,2802,900
476,2231,589,2230,589,2301,477,2302
219,1063,352,1062,352,1134,220,1135
1646,1309,1804,1307,1805,1379,1647,1381
1370,1658,1470,1656,1472,1717,1371,1720
2826,1632,2956,1633,2956,1702,2825,1702
1343,2806,1473,2803,1475,2870,1345,2873
249,1527,391,1526,391,1597,249,1598
1502,2797,1694,2794,1695,2880,1503,2882
529,712,633,710,635,776,531,779
1750,339,1840,337,1842,405,1752,407
264,2472,378,2469,379,2538,266,2540
1449,3147,1547,3146,1548,3195,1449,3195
265,2588,417,2587,417,2655,265,2656
2175,939,2278,938,2279,1008,2175,1009
1995,1529,2099,1527,2101,1614,1997,1615
2978,1631,3102,1629,3102,1706,2979,1707
1974,941,2141,940,2141,1009,1974,1010
467,1877,592,1876,593,1948,468,1950
1839,1535,1974,1533,1974,1599,1840,1600
1973,713,2092,712,2093,778,1973,779
912,2001,1026,2000,1027,2078,912,2079
617,1880,702,1876,705,1952,620,1955
849,1879,959,1877,960,1947,851,1949
1022,2814,1106,2812,1107,2880,1023,2881
2112,724,2193,721,2195,777,2115,780
617,2228,724,2229,723,2298,617,2297
869,1657,939,1654,941,1715,872,1718
1608,1528,1687,1528,1688,1595,1609,1596
2471,947,2639,946,2640,1006,2472,1007
454,2580,638,2577,639,2663,455,2665
1971,826,2085,826,2085,893,1970,893
