714,70,910,68,910,100,714,101
349,705,408,706,408,720,348,719
242,337,327,336,328,350,242,351
175,188,256,187,256,202,176,203
839,205,912,204,912,219,839,220
550,1045,656,1048,656,1061,550,1059
867,398,916,397,917,411,867,412
98,63,198,62,198,101,98,102
155,1042,269,1043,269,1060,155,1059
215,62,332,61,332,98,216,100
234,287,304,286,304,300,234,301
812,183,904,181,905,195,812,196
564,429,610,428,611,442,564,442
863,453,916,452,916,466,863,467
270,312,323,311,323,323,270,324
801,1085,864,1086,863,1102,800,1101
802,1069,870,1070,870,1084,802,1083
816,543,874,543,874,559,816,560
722,273,780,272,780,285,722,286
241,137,309,136,309,149,241,150
517,482,548,481,548,494,518,495
782,1177,821,1178,820,1206,781,1204
514,402,550,402,550,416,514,415
692,688,737,687,738,700,692,701
519,545,569,546,568,564,518,563
307,1046,356,1047,356,1060,307,1059
420,986,469,987,469,1001,420,1000
381,163,424,161,425,174,382,175
196,163,243,163,243,176,196,176
839,884,874,883,874,895,840,896
349,899,403,898,404,912,349,912
428,1045,515,1046,515,1061,428,1059
104,1026,168,1025,168,1040,105,1041
635,672,675,672,674,686,634,685
495,241,519,240,519,252,495,252
194,211,268,210,268,225,194,226
485,274,545,275,545,288,485,288
225,189,288,188,288,202,225,202
717,654,777,655,777,669,717,668
163,214,192,215,192,226,163,226
344,674,384,675,384,687,344,687
547,159,583,159,583,171,547,172
821,655,854,654,854,666,821,667
179,1002,215,1004,214,1017,178,1016
142,1001,179,1002,178,1017,141,1016
588,1004,629,1004,628,1017,588,1017
871,543,912,542,912,557,872,558
215,1003,256,1004,255,1017,215,1016
657,614,700,614,700,627,657,628
874,505,917,505,917,518,874,518
515,507,553,507,553,522,516,522
622,901,657,901,657,913,622,914
519,456,560,455,561,468,519,469
401,135,448,134,448,147,402,148
106,165,140,164,141,177,106,177
633,655,669,657,668,669,633,668
461,899,501,899,501,912,461,912
731,1109,772,1110,772,1123,731,1122
104,843,139,844,139,858,104,858
524,135,564,134,564,146,524,147
579,952,623,953,622,965,579,964
695,184,724,184,724,197,695,197
117,880,148,881,148,893,117,892
523,865,556,864,556,877,523,877
107,1066,139,1066,140,1079,107,1079
377,1003,413,1004,412,1017,377,1016
742,671,780,671,780,685,742,685
609,159,641,159,641,171,609,171
96,138,133,139,133,152,95,151
479,1004,522,1005,522,1017,479,1017
121,916,156,917,156,929,121,928
395,1069,428,1068,429,1081,395,1082
628,133,662,134,662,145,628,144
162,898,198,898,198,910,162,910
456,162,487,161,487,173,456,173
677,935,708,936,708,949,677,948
856,235,886,236,886,248,856,248
220,950,252,950,252,963,220,963
796,954,825,955,825,967,796,967
308,863,341,863,341,874,308,875
187,137,238,138,238,151,186,149
122,244,160,244,160,256,122,257
97,215,126,215,126,227,97,227
157,620,188,620,188,631,157,631
465,935,508,934,508,946,466,948
143,843,183,843,183,858,143,858
143,862,171,863,170,875,143,875
371,242,409,242,409,254,371,254
887,237,915,237,915,249,887,248
390,658,424,657,424,669,391,670
546,402,581,402,581,414,547,414
165,949,201,948,202,961,165,962
179,844,215,843,215,857,180,858
564,933,593,934,593,947,563,947
125,987,164,986,164,997,125,998
633,639,656,638,656,652,633,652
179,899,215,899,215,912,179,912
517,1048,555,1049,555,1060,517,1059
